file,alpha,beta,run,name,score,duration_ms,memory_kb
tsp/eil76.tsp,0.600000,2.500000,16,haco,580.000000,14995,543
tsp/eil76.tsp,0.600000,2.500000,17,haco,571.000000,14239,1866
tsp/eil76.tsp,0.600000,2.500000,18,haco,577.000000,14202,1050
tsp/eil76.tsp,0.600000,2.500000,19,haco,581.000000,14240,900
tsp/eil76.tsp,0.600000,2.500000,20,haco,569.000000,14321,1146
tsp/eil76.tsp,0.600000,2.500000,1,aco,609.000000,22912,766
tsp/eil76.tsp,0.600000,2.500000,2,aco,599.000000,23923,761
tsp/eil76.tsp,0.600000,2.500000,3,aco,608.000000,23614,2189
tsp/eil76.tsp,0.600000,2.500000,4,aco,608.000000,22942,1019
tsp/eil76.tsp,0.600000,2.500000,5,aco,607.000000,22957,1225
tsp/eil76.tsp,0.600000,2.500000,6,aco,604.000000,23404,1048
tsp/eil76.tsp,0.600000,2.500000,7,aco,615.000000,23244,1064
tsp/eil76.tsp,0.600000,2.500000,8,aco,610.000000,23320,793
tsp/eil76.tsp,0.600000,2.500000,9,aco,585.000000,22808,675
tsp/eil76.tsp,0.600000,2.500000,10,aco,615.000000,23613,1546
tsp/eil76.tsp,0.600000,2.500000,11,aco,612.000000,23215,854
tsp/eil76.tsp,0.600000,2.500000,12,aco,616.000000,23818,1654
tsp/eil76.tsp,0.600000,2.500000,13,aco,621.000000,23235,2050
tsp/eil76.tsp,0.600000,2.500000,14,aco,613.000000,23135,1349
tsp/eil76.tsp,0.600000,2.500000,15,aco,620.000000,22631,760
tsp/eil76.tsp,0.600000,2.500000,16,aco,611.000000,22424,1892
tsp/eil76.tsp,0.600000,2.500000,17,aco,601.000000,22540,1375
tsp/eil76.tsp,0.600000,2.500000,18,aco,600.000000,22612,832
tsp/eil76.tsp,0.600000,2.500000,19,aco,610.000000,22742,1005
tsp/eil76.tsp,0.600000,2.500000,20,aco,618.000000,22675,1001
tsp/eil76.tsp,0.600000,3.000000,1,haco,569.000000,14180,1595
tsp/eil76.tsp,0.600000,3.000000,2,haco,573.000000,14649,2107
tsp/eil76.tsp,0.600000,3.000000,3,haco,576.000000,14308,965
tsp/eil76.tsp,0.600000,3.000000,4,haco,590.000000,14991,1313
tsp/eil76.tsp,0.600000,3.000000,5,haco,562.000000,14735,1339
tsp/eil76.tsp,0.600000,3.000000,6,haco,575.000000,14298,2682
tsp/eil76.tsp,0.600000,3.000000,7,haco,574.000000,14448,716
tsp/eil76.tsp,0.600000,3.000000,8,haco,568.000000,15016,1789
tsp/eil76.tsp,0.600000,3.000000,9,haco,574.000000,14587,1290
tsp/eil76.tsp,0.600000,3.000000,10,haco,574.000000,14430,2418
tsp/eil76.tsp,0.600000,3.000000,11,haco,581.000000,14281,711
tsp/eil76.tsp,0.600000,3.000000,12,haco,578.000000,14364,916
tsp/eil76.tsp,0.600000,3.000000,13,haco,568.000000,14463,1587
tsp/eil76.tsp,0.600000,3.000000,14,haco,573.000000,14378,2309
tsp/eil76.tsp,0.600000,3.000000,15,haco,574.000000,14231,1464
tsp/eil76.tsp,0.600000,3.000000,16,haco,566.000000,14091,1949
tsp/eil76.tsp,0.600000,3.000000,17,haco,578.000000,14094,1270
tsp/eil76.tsp,0.600000,3.000000,18,haco,568.000000,14310,1275
tsp/eil76.tsp,0.600000,3.000000,19,haco,574.000000,14659,2130
tsp/eil76.tsp,0.600000,3.000000,20,haco,575.000000,14810,1595
tsp/eil76.tsp,0.600000,3.000000,1,aco,588.000000,20638,769
tsp/eil76.tsp,0.600000,3.000000,2,aco,586.000000,20587,557
tsp/eil76.tsp,0.600000,3.000000,3,aco,580.000000,19857,731
tsp/eil76.tsp,0.600000,3.000000,4,aco,588.000000,19690,443
tsp/eil76.tsp,0.600000,3.000000,5,aco,602.000000,19911,1574
tsp/eil76.tsp,0.600000,3.000000,6,aco,590.000000,19669,537
tsp/eil76.tsp,0.600000,3.000000,7,aco,586.000000,19654,2677
tsp/eil76.tsp,0.600000,3.000000,8,aco,593.000000,19611,1067
tsp/eil76.tsp,0.600000,3.000000,9,aco,585.000000,19610,1439
tsp/eil76.tsp,0.600000,3.000000,10,aco,594.000000,19524,1401
tsp/eil76.tsp,0.600000,3.000000,11,aco,582.000000,19542,2213
tsp/eil76.tsp,0.600000,3.000000,12,aco,597.000000,19718,2739
tsp/eil76.tsp,0.600000,3.000000,13,aco,591.000000,19664,1891
tsp/eil76.tsp,0.600000,3.000000,14,aco,577.000000,20329,1267
tsp/eil76.tsp,0.600000,3.000000,15,aco,595.000000,20004,2558
tsp/eil76.tsp,0.600000,3.000000,16,aco,602.000000,19920,1001
tsp/eil76.tsp,0.600000,3.000000,17,aco,591.000000,20086,743
tsp/eil76.tsp,0.600000,3.000000,18,aco,574.000000,20116,1929
tsp/eil76.tsp,0.600000,3.000000,19,aco,587.000000,19835,932
tsp/eil76.tsp,0.600000,3.000000,20,aco,588.000000,19599,1992
tsp/eil76.tsp,0.600000,3.500000,1,haco,571.000000,14322,2069
tsp/eil76.tsp,0.600000,3.500000,2,haco,568.000000,14242,2527
tsp/eil76.tsp,0.600000,3.500000,3,haco,581.000000,14335,458
tsp/eil76.tsp,0.600000,3.500000,4,haco,568.000000,14506,503
tsp/eil76.tsp,0.600000,3.500000,5,haco,568.000000,14478,332
tsp/eil76.tsp,0.600000,3.500000,6,haco,574.000000,14252,2451
tsp/eil76.tsp,0.600000,3.500000,7,haco,564.000000,14170,1205
tsp/eil76.tsp,0.600000,3.500000,8,haco,567.000000,14346,1399
tsp/eil76.tsp,0.600000,3.500000,9,haco,568.000000,14385,1997
tsp/eil76.tsp,0.600000,3.500000,10,haco,566.000000,14347,1093
tsp/eil76.tsp,0.600000,3.500000,11,haco,569.000000,14226,455
tsp/eil76.tsp,0.600000,3.500000,12,haco,567.000000,14263,1678
tsp/eil76.tsp,0.600000,3.500000,13,haco,570.000000,14411,2124
tsp/eil76.tsp,0.600000,3.500000,14,haco,576.000000,15131,1196
tsp/eil76.tsp,0.600000,3.500000,15,haco,568.000000,14527,354
tsp/eil76.tsp,0.600000,3.500000,16,haco,568.000000,14316,1189
tsp/eil76.tsp,0.600000,3.500000,17,haco,558.000000,14624,1759
tsp/eil76.tsp,0.600000,3.500000,18,haco,573.000000,14804,461
tsp/eil76.tsp,0.600000,3.500000,19,haco,574.000000,14514,1616
tsp/eil76.tsp,0.600000,3.500000,20,haco,569.000000,14308,1720
tsp/eil76.tsp,0.600000,3.500000,1,aco,580.000000,22723,2165
tsp/eil76.tsp,0.600000,3.500000,2,aco,568.000000,23029,2702
tsp/eil76.tsp,0.600000,3.500000,3,aco,587.000000,22801,2759
tsp/eil76.tsp,0.600000,3.500000,4,aco,566.000000,22910,479
tsp/eil76.tsp,0.600000,3.500000,5,aco,579.000000,22709,1815
tsp/eil76.tsp,0.600000,3.500000,6,aco,579.000000,22638,1837
tsp/eil76.tsp,0.600000,3.500000,7,aco,580.000000,22571,612
tsp/eil76.tsp,0.600000,3.500000,8,aco,586.000000,22815,497
tsp/eil76.tsp,0.600000,3.500000,9,aco,585.000000,22596,1503
tsp/eil76.tsp,0.600000,3.500000,10,aco,570.000000,22955,1045
tsp/eil76.tsp,0.600000,3.500000,11,aco,580.000000,22857,609
tsp/eil76.tsp,0.600000,3.500000,12,aco,583.000000,22818,1022
tsp/eil76.tsp,0.600000,3.500000,13,aco,579.000000,22646,793
tsp/eil76.tsp,0.600000,3.500000,14,aco,557.000000,22543,2073
tsp/eil76.tsp,0.600000,3.500000,15,aco,575.000000,22361,2642
tsp/eil76.tsp,0.600000,3.500000,16,aco,579.000000,22345,705
tsp/eil76.tsp,0.600000,3.500000,17,aco,583.000000,22495,1631
tsp/eil76.tsp,0.600000,3.500000,18,aco,568.000000,23354,1291
tsp/eil76.tsp,0.600000,3.500000,19,aco,571.000000,23445,799
tsp/eil76.tsp,0.600000,3.500000,20,aco,574.000000,22756,1086
tsp/eil76.tsp,0.600000,4.000000,1,haco,567.000000,14733,1967
tsp/eil76.tsp,0.600000,4.000000,2,haco,564.000000,14525,981
tsp/eil76.tsp,0.600000,4.000000,3,haco,568.000000,14859,305
tsp/eil76.tsp,0.600000,4.000000,4,haco,568.000000,14315,1796
tsp/eil76.tsp,0.600000,4.000000,5,haco,562.000000,14655,2604
tsp/eil76.tsp,0.600000,4.000000,6,haco,572.000000,14678,524
tsp/eil76.tsp,0.600000,4.000000,7,haco,568.000000,14586,903
tsp/eil76.tsp,0.600000,4.000000,8,haco,566.000000,14395,2091
tsp/eil76.tsp,0.600000,4.000000,9,haco,569.000000,14625,2541
tsp/eil76.tsp,0.600000,4.000000,10,haco,568.000000,14477,2032
tsp/eil76.tsp,0.600000,4.000000,11,haco,577.000000,14438,2141
tsp/eil76.tsp,0.600000,4.000000,12,haco,574.000000,14382,1683
tsp/eil76.tsp,0.600000,4.000000,13,haco,564.000000,14459,1661
tsp/eil76.tsp,0.600000,4.000000,14,haco,568.000000,15085,2078
tsp/eil76.tsp,0.600000,4.000000,15,haco,566.000000,15061,2566
tsp/eil76.tsp,0.600000,4.000000,16,haco,568.000000,14991,892
tsp/eil76.tsp,0.600000,4.000000,17,haco,573.000000,14984,1037
tsp/eil76.tsp,0.600000,4.000000,18,haco,564.000000,14817,2538
tsp/eil76.tsp,0.600000,4.000000,19,haco,563.000000,14703,2784
tsp/eil76.tsp,0.600000,4.000000,20,haco,568.000000,14573,2650
tsp/eil76.tsp,0.600000,4.000000,1,aco,572.000000,20588,1174
tsp/eil76.tsp,0.600000,4.000000,2,aco,577.000000,20359,1200
tsp/eil76.tsp,0.600000,4.000000,3,aco,569.000000,20090,2526
tsp/eil76.tsp,0.600000,4.000000,4,aco,570.000000,20373,878
tsp/eil76.tsp,0.600000,4.000000,5,aco,567.000000,20723,1967
tsp/eil76.tsp,0.600000,4.000000,6,aco,580.000000,20047,1468
tsp/eil76.tsp,0.600000,4.000000,7,aco,566.000000,20108,877
tsp/eil76.tsp,0.600000,4.000000,8,aco,568.000000,20114,943
tsp/eil76.tsp,0.600000,4.000000,9,aco,565.000000,20236,631
tsp/eil76.tsp,0.600000,4.000000,10,aco,571.000000,20178,1059
tsp/eil76.tsp,0.600000,4.000000,11,aco,571.000000,20363,660
tsp/eil76.tsp,0.600000,4.000000,12,aco,573.000000,20238,1616
tsp/eil76.tsp,0.600000,4.000000,13,aco,562.000000,20451,1613
tsp/eil76.tsp,0.600000,4.000000,14,aco,572.000000,20248,559
tsp/eil76.tsp,0.600000,4.000000,15,aco,573.000000,20068,993
tsp/eil76.tsp,0.600000,4.000000,16,aco,571.000000,20193,805
tsp/eil76.tsp,0.600000,4.000000,17,aco,575.000000,20043,1426
tsp/eil76.tsp,0.600000,4.000000,18,aco,575.000000,20231,1983
tsp/eil76.tsp,0.600000,4.000000,19,aco,567.000000,20155,2656
tsp/eil76.tsp,0.600000,4.000000,20,aco,577.000000,20110,2314
tsp/eil76.tsp,0.600000,4.500000,1,haco,571.000000,14196,396
tsp/eil76.tsp,0.600000,4.500000,2,haco,563.000000,14176,1754
tsp/eil76.tsp,0.600000,4.500000,3,haco,566.000000,14194,791
tsp/eil76.tsp,0.600000,4.500000,4,haco,564.000000,14328,1897
tsp/eil76.tsp,0.600000,4.500000,5,haco,571.000000,14200,2268
tsp/eil76.tsp,0.600000,4.500000,6,haco,569.000000,14089,904
tsp/eil76.tsp,0.600000,4.500000,7,haco,568.000000,14277,1716
tsp/eil76.tsp,0.600000,4.500000,8,haco,568.000000,14767,2176
tsp/eil76.tsp,0.600000,4.500000,9,haco,571.000000,14599,304
tsp/eil76.tsp,0.600000,4.500000,10,haco,573.000000,14365,1274
tsp/eil76.tsp,0.600000,4.500000,11,haco,564.000000,14828,981
tsp/eil76.tsp,0.600000,4.500000,12,haco,571.000000,14850,969
tsp/eil76.tsp,0.600000,4.500000,13,haco,575.000000,14412,1636
tsp/eil76.tsp,0.600000,4.500000,14,haco,563.000000,14258,956
tsp/eil76.tsp,0.600000,4.500000,15,haco,565.000000,14190,1075
tsp/eil76.tsp,0.600000,4.500000,16,haco,568.000000,14152,1777
tsp/eil76.tsp,0.600000,4.500000,17,haco,569.000000,14213,1997
tsp/eil76.tsp,0.600000,4.500000,18,haco,567.000000,14152,1218
tsp/eil76.tsp,0.600000,4.500000,19,haco,563.000000,14307,293
tsp/eil76.tsp,0.600000,4.500000,20,haco,564.000000,15163,1845
tsp/eil76.tsp,0.600000,4.500000,1,aco,587.100000,23233,2223
tsp/eil76.tsp,0.600000,4.500000,2,aco,593.280000,23201,1641
tsp/eil76.tsp,0.600000,4.500000,3,aco,591.220000,23097,1762
tsp/eil76.tsp,0.600000,4.500000,4,aco,587.100000,23185,1343
tsp/eil76.tsp,0.600000,4.500000,5,aco,586.070000,23051,1083
tsp/eil76.tsp,0.600000,4.500000,6,aco,585.040000,23160,588
tsp/eil76.tsp,0.600000,4.500000,7,aco,588.130000,22932,1544
tsp/eil76.tsp,0.600000,4.500000,8,aco,591.220000,22996,564
tsp/eil76.tsp,0.600000,4.500000,9,aco,585.040000,23008,2067
tsp/eil76.tsp,0.600000,4.500000,10,aco,592.250000,22737,893
tsp/eil76.tsp,0.600000,4.500000,11,aco,587.100000,22919,657
tsp/eil76.tsp,0.600000,4.500000,12,aco,586.070000,22764,1719
tsp/eil76.tsp,0.600000,4.500000,13,aco,579.890000,22864,2229
tsp/eil76.tsp,0.600000,4.500000,14,aco,575.770000,23102,2740
tsp/eil76.tsp,0.600000,4.500000,15,aco,585.040000,23114,2011
tsp/eil76.tsp,0.600000,4.500000,16,aco,581.950000,23005,2219
tsp/eil76.tsp,0.600000,4.500000,17,aco,573.710000,22840,1023
tsp/eil76.tsp,0.600000,4.500000,18,aco,579.890000,23044,2712
tsp/eil76.tsp,0.600000,4.500000,19,aco,577.830000,22931,1574
tsp/eil76.tsp,0.600000,4.500000,20,aco,581.950000,23083,1436
tsp/eil76.tsp,0.600000,5.000000,1,haco,569.000000,14518,1600
tsp/eil76.tsp,0.600000,5.000000,2,haco,568.000000,14472,672
tsp/eil76.tsp,0.600000,5.000000,3,haco,561.000000,14359,500
tsp/eil76.tsp,0.600000,5.000000,4,haco,569.000000,14294,2381
tsp/eil76.tsp,0.600000,5.000000,5,haco,568.000000,14225,2111
tsp/eil76.tsp,0.600000,5.000000,6,haco,564.000000,14190,893
tsp/eil76.tsp,0.600000,5.000000,7,haco,569.000000,14245,2595
tsp/eil76.tsp,0.600000,5.000000,8,haco,567.000000,14245,548
tsp/eil76.tsp,0.600000,5.000000,9,haco,568.000000,14227,886
tsp/eil76.tsp,0.600000,5.000000,10,haco,565.000000,14467,1491
tsp/eil76.tsp,0.600000,5.000000,11,haco,567.000000,14190,487
tsp/eil76.tsp,0.600000,5.000000,12,haco,567.000000,14159,2518
tsp/eil76.tsp,0.600000,5.000000,13,haco,568.000000,14184,2193
tsp/eil76.tsp,0.600000,5.000000,14,haco,565.000000,14269,1243
tsp/eil76.tsp,0.600000,5.000000,15,haco,570.000000,14156,2138
tsp/eil76.tsp,0.600000,5.000000,16,haco,566.000000,14147,885
tsp/eil76.tsp,0.600000,5.000000,17,haco,568.000000,14220,2226
tsp/eil76.tsp,0.600000,5.000000,18,haco,568.000000,14850,1897
tsp/eil76.tsp,0.600000,5.000000,19,haco,567.000000,14841,542
tsp/eil76.tsp,0.600000,5.000000,20,haco,568.000000,14353,1058
tsp/eil76.tsp,0.600000,5.000000,1,aco,601.530300,20291,474
tsp/eil76.tsp,0.600000,5.000000,2,aco,597.286700,20249,1331
tsp/eil76.tsp,0.600000,5.000000,3,aco,596.225800,20130,1043
tsp/eil76.tsp,0.600000,5.000000,4,aco,598.347600,20177,1783
tsp/eil76.tsp,0.600000,5.000000,5,aco,605.773900,20332,1218
tsp/eil76.tsp,0.600000,5.000000,6,aco,597.286700,20225,1635
tsp/eil76.tsp,0.600000,5.000000,7,aco,597.286700,20059,2411
tsp/eil76.tsp,0.600000,5.000000,8,aco,602.591200,20206,2117
tsp/eil76.tsp,0.600000,5.000000,9,aco,595.164900,20066,971
tsp/eil76.tsp,0.600000,5.000000,10,aco,600.469400,20091,2162
tsp/eil76.tsp,0.600000,5.000000,11,aco,597.286700,20443,477
tsp/eil76.tsp,0.600000,5.000000,12,aco,603.652100,20131,1907
tsp/eil76.tsp,0.600000,5.000000,13,aco,598.347600,20023,984
tsp/eil76.tsp,0.600000,5.000000,14,aco,593.043100,20073,2788
tsp/eil76.tsp,0.600000,5.000000,15,aco,589.860400,19962,1083
tsp/eil76.tsp,0.600000,5.000000,16,aco,593.043100,20017,2176
tsp/eil76.tsp,0.600000,5.000000,17,aco,600.469400,20084,2050
tsp/eil76.tsp,0.600000,5.000000,18,aco,601.530300,20125,602
tsp/eil76.tsp,0.600000,5.000000,19,aco,593.043100,20211,2322
tsp/eil76.tsp,0.600000,5.000000,20,aco,587.738600,21490,813
tsp/eil76.tsp,0.800000,0.500000,1,haco,576.000000,14707,1750
tsp/eil76.tsp,0.800000,0.500000,2,haco,577.000000,13879,515
tsp/eil76.tsp,0.800000,0.500000,3,haco,615.000000,13829,1466
tsp/eil76.tsp,0.800000,0.500000,4,haco,576.000000,13835,2639
tsp/eil76.tsp,0.800000,0.500000,5,haco,578.000000,13667,1385
tsp/eil76.tsp,0.800000,0.500000,6,haco,616.000000,13600,701
tsp/eil76.tsp,0.800000,0.500000,7,haco,587.000000,13567,2015
tsp/eil76.tsp,0.800000,0.500000,8,haco,602.000000,13648,1993
tsp/eil76.tsp,0.800000,0.500000,9,haco,570.000000,13682,912
tsp/eil76.tsp,0.800000,0.500000,10,haco,583.000000,13708,2726
tsp/eil76.tsp,0.800000,0.500000,11,haco,611.000000,13564,2099
tsp/eil76.tsp,0.800000,0.500000,12,haco,591.000000,13624,339
tsp/eil76.tsp,0.800000,0.500000,13,haco,589.000000,13854,2447
tsp/eil76.tsp,0.800000,0.500000,14,haco,591.000000,13880,2778
tsp/eil76.tsp,0.800000,0.500000,15,haco,610.000000,13788,796
tsp/eil76.tsp,0.800000,0.500000,16,haco,575.000000,13777,2694
tsp/eil76.tsp,0.800000,0.500000,17,haco,612.000000,13983,1415
tsp/eil76.tsp,0.800000,0.500000,18,haco,593.000000,13733,656
tsp/eil76.tsp,0.800000,0.500000,19,haco,594.000000,13606,383
tsp/eil76.tsp,0.800000,0.500000,20,haco,576.000000,13833,1442
tsp/eil76.tsp,0.800000,0.500000,1,aco,953.000000,17014,692
tsp/eil76.tsp,0.800000,0.500000,2,aco,893.000000,17491,1939
tsp/eil76.tsp,0.800000,0.500000,3,aco,932.000000,17961,1644
tsp/eil76.tsp,0.800000,0.500000,4,aco,954.000000,17865,588
tsp/eil76.tsp,0.800000,0.500000,5,aco,956.000000,17895,1755
tsp/eil76.tsp,0.800000,0.500000,6,aco,970.000000,17180,2584
tsp/eil76.tsp,0.800000,0.500000,7,aco,859.000000,17142,1934
tsp/eil76.tsp,0.800000,0.500000,8,aco,924.000000,17100,704
tsp/eil76.tsp,0.800000,0.500000,9,aco,909.000000,17148,614
tsp/eil76.tsp,0.800000,0.500000,10,aco,971.000000,17054,2697
tsp/eil76.tsp,0.800000,0.500000,11,aco,939.000000,17183,841
tsp/eil76.tsp,0.800000,0.500000,12,aco,950.000000,17334,2699
tsp/eil76.tsp,0.800000,0.500000,13,aco,962.000000,17101,2492
tsp/eil76.tsp,0.800000,0.500000,14,aco,973.000000,16973,835
tsp/eil76.tsp,0.800000,0.500000,15,aco,950.000000,17020,670
tsp/eil76.tsp,0.800000,0.500000,16,aco,935.000000,17162,1130
tsp/eil76.tsp,0.800000,0.500000,17,aco,977.000000,17073,2206
tsp/eil76.tsp,0.800000,0.500000,18,aco,969.000000,17273,2116
tsp/eil76.tsp,0.800000,0.500000,19,aco,887.000000,17323,836
tsp/eil76.tsp,0.800000,0.500000,20,aco,916.000000,17130,1400
tsp/eil76.tsp,0.800000,1.000000,1,haco,606.000000,13743,2594
tsp/eil76.tsp,0.800000,1.000000,2,haco,593.000000,13992,504
tsp/eil76.tsp,0.800000,1.000000,3,haco,580.000000,13826,1738
tsp/eil76.tsp,0.800000,1.000000,4,haco,596.000000,14051,1564
tsp/eil76.tsp,0.800000,1.000000,5,haco,558.000000,13790,1142
tsp/eil76.tsp,0.800000,1.000000,6,haco,571.000000,13657,1345
tsp/eil76.tsp,0.800000,1.000000,7,haco,567.000000,13739,2159
tsp/eil76.tsp,0.800000,1.000000,8,haco,562.000000,13923,1152
tsp/eil76.tsp,0.800000,1.000000,9,haco,582.000000,13888,945
tsp/eil76.tsp,0.800000,1.000000,10,haco,588.000000,13806,1516
tsp/eil76.tsp,0.800000,1.000000,11,haco,567.000000,14003,2184
tsp/eil76.tsp,0.800000,1.000000,12,haco,564.000000,14033,1816
tsp/eil76.tsp,0.800000,1.000000,13,haco,578.000000,14294,2821
tsp/eil76.tsp,0.800000,1.000000,14,haco,580.000000,15005,1524
tsp/eil76.tsp,0.800000,1.000000,15,haco,567.000000,14412,2678
tsp/eil76.tsp,0.800000,1.000000,16,haco,602.000000,13858,1536
tsp/eil76.tsp,0.800000,1.000000,17,haco,569.000000,14149,1397
tsp/eil76.tsp,0.800000,1.000000,18,haco,595.000000,13876,1888
tsp/eil76.tsp,0.800000,1.000000,19,haco,576.000000,13927,1620
tsp/eil76.tsp,0.800000,1.000000,20,haco,575.000000,13824,1878
tsp/eil76.tsp,0.800000,1.000000,1,aco,724.000000,16637,452
tsp/eil76.tsp,0.800000,1.000000,2,aco,722.000000,16917,2052
tsp/eil76.tsp,0.800000,1.000000,3,aco,719.000000,17028,1156
tsp/eil76.tsp,0.800000,1.000000,4,aco,715.000000,17217,928
tsp/eil76.tsp,0.800000,1.000000,5,aco,694.000000,17197,473
tsp/eil76.tsp,0.800000,1.000000,6,aco,712.000000,17030,2795
tsp/eil76.tsp,0.800000,1.000000,7,aco,720.000000,17033,1511
tsp/eil76.tsp,0.800000,1.000000,8,aco,713.000000,16924,553
tsp/eil76.tsp,0.800000,1.000000,9,aco,731.000000,16829,1633
tsp/eil76.tsp,0.800000,1.000000,10,aco,715.000000,16926,554
tsp/eil76.tsp,0.800000,1.000000,11,aco,711.000000,17347,1421
tsp/eil76.tsp,0.800000,1.000000,12,aco,717.000000,17902,1833
tsp/eil76.tsp,0.800000,1.000000,13,aco,726.000000,16814,1279
tsp/eil76.tsp,0.800000,1.000000,14,aco,726.000000,16870,1229
tsp/eil76.tsp,0.800000,1.000000,15,aco,717.000000,16839,1602
tsp/eil76.tsp,0.800000,1.000000,16,aco,732.000000,16815,2705
tsp/eil76.tsp,0.800000,1.000000,17,aco,731.000000,16637,1673
tsp/eil76.tsp,0.800000,1.000000,18,aco,724.000000,16716,874
tsp/eil76.tsp,0.800000,1.000000,19,aco,699.000000,16570,698
tsp/eil76.tsp,0.800000,1.000000,20,aco,726.000000,16663,1693
tsp/eil76.tsp,0.800000,1.500000,1,haco,573.000000,13941,2016
tsp/eil76.tsp,0.800000,1.500000,2,haco,571.000000,13898,2821
tsp/eil76.tsp,0.800000,1.500000,3,haco,575.000000,13874,981
tsp/eil76.tsp,0.800000,1.500000,4,haco,562.000000,13806,2143
tsp/eil76.tsp,0.800000,1.500000,5,haco,576.000000,13746,1215
tsp/eil76.tsp,0.800000,1.500000,6,haco,574.000000,13922,1157
tsp/eil76.tsp,0.800000,1.500000,7,haco,561.000000,13777,1827
tsp/eil76.tsp,0.800000,1.500000,8,haco,586.000000,13842,1623
tsp/eil76.tsp,0.800000,1.500000,9,haco,568.000000,13895,1953
tsp/eil76.tsp,0.800000,1.500000,10,haco,575.000000,13728,2651
tsp/eil76.tsp,0.800000,1.500000,11,haco,579.000000,13790,1745
tsp/eil76.tsp,0.800000,1.500000,12,haco,579.000000,13821,1537
tsp/eil76.tsp,0.800000,1.500000,13,haco,582.000000,13934,1311
tsp/eil76.tsp,0.800000,1.500000,14,haco,579.000000,13776,2038
tsp/eil76.tsp,0.800000,1.500000,15,haco,572.000000,13860,1117
tsp/eil76.tsp,0.800000,1.500000,16,haco,561.000000,13777,1288
tsp/eil76.tsp,0.800000,1.500000,17,haco,570.000000,13742,1850
tsp/eil76.tsp,0.800000,1.500000,18,haco,564.000000,13727,1757
tsp/eil76.tsp,0.800000,1.500000,19,haco,568.000000,13536,2444
tsp/eil76.tsp,0.800000,1.500000,20,haco,575.000000,13734,2575
tsp/eil76.tsp,0.800000,1.500000,1,aco,614.000000,21718,2460
tsp/eil76.tsp,0.800000,1.500000,2,aco,637.000000,21733,955
tsp/eil76.tsp,0.800000,1.500000,3,aco,641.000000,21920,1348
tsp/eil76.tsp,0.800000,1.500000,4,aco,619.000000,22158,946
tsp/eil76.tsp,0.800000,1.500000,5,aco,605.000000,22182,766
tsp/eil76.tsp,0.800000,1.500000,6,aco,621.000000,22456,2728
tsp/eil76.tsp,0.800000,1.500000,7,aco,632.000000,22268,1807
tsp/eil76.tsp,0.800000,1.500000,8,aco,639.000000,22345,2656
tsp/eil76.tsp,0.800000,1.500000,9,aco,636.000000,22098,451
tsp/eil76.tsp,0.800000,1.500000,10,aco,621.000000,22104,2224
tsp/eil76.tsp,0.800000,1.500000,11,aco,624.000000,22289,848
tsp/eil76.tsp,0.800000,1.500000,12,aco,632.000000,22254,2178
tsp/eil76.tsp,0.800000,1.500000,13,aco,633.000000,22207,1922
tsp/eil76.tsp,0.800000,1.500000,14,aco,623.000000,21914,770
tsp/eil76.tsp,0.800000,1.500000,15,aco,643.000000,21801,1739
tsp/eil76.tsp,0.800000,1.500000,16,aco,638.000000,22009,1092
tsp/eil76.tsp,0.800000,1.500000,17,aco,630.000000,21899,1720
tsp/eil76.tsp,0.800000,1.500000,18,aco,633.000000,21927,1605
tsp/eil76.tsp,0.800000,1.500000,19,aco,614.000000,22066,1085
tsp/eil76.tsp,0.800000,1.500000,20,aco,640.000000,22114,1254
tsp/eil76.tsp,0.800000,2.000000,1,haco,574.000000,14081,2190
tsp/eil76.tsp,0.800000,2.000000,2,haco,581.000000,14064,1424
tsp/eil76.tsp,0.800000,2.000000,3,haco,573.000000,14053,1070
tsp/eil76.tsp,0.800000,2.000000,4,haco,574.000000,14084,2320
tsp/eil76.tsp,0.800000,2.000000,5,haco,568.000000,14087,473
tsp/eil76.tsp,0.800000,2.000000,6,haco,581.000000,13986,289
tsp/eil76.tsp,0.800000,2.000000,7,haco,573.000000,14033,2406
tsp/eil76.tsp,0.800000,2.000000,8,haco,580.000000,14052,871
tsp/eil76.tsp,0.800000,2.000000,9,haco,581.000000,13970,1601
tsp/eil76.tsp,0.800000,2.000000,10,haco,574.000000,14043,1925
tsp/eil76.tsp,0.800000,2.000000,11,haco,574.000000,13919,1058
tsp/eil76.tsp,0.800000,2.000000,12,haco,568.000000,14063,1183
tsp/eil76.tsp,0.800000,2.000000,13,haco,583.000000,13938,1474
tsp/eil76.tsp,0.800000,2.000000,14,haco,569.000000,13960,1008
tsp/eil76.tsp,0.800000,2.000000,15,haco,573.000000,14022,725
tsp/eil76.tsp,0.800000,2.000000,16,haco,575.000000,13938,1528
tsp/eil76.tsp,0.800000,2.000000,17,haco,565.000000,13936,1102
tsp/eil76.tsp,0.800000,2.000000,18,haco,575.000000,14365,2625
tsp/eil76.tsp,0.800000,2.000000,19,haco,573.000000,14760,380
tsp/eil76.tsp,0.800000,2.000000,20,haco,569.000000,14285,1052
tsp/eil76.tsp,0.800000,2.000000,1,aco,583.000000,19664,2133
tsp/eil76.tsp,0.800000,2.000000,2,aco,600.000000,20103,1769
tsp/eil76.tsp,0.800000,2.000000,3,aco,595.000000,20231,1184
tsp/eil76.tsp,0.800000,2.000000,4,aco,579.000000,20658,1032
tsp/eil76.tsp,0.800000,2.000000,5,aco,592.000000,19867,1142
