file,gensize,run,name,score,auc,itb,duration_ms,memory_kb
tsp/rd100.tsp,500,14,haco_with_local,8070.000000,4330423.000000,0,42237,1434
tsp/rd100.tsp,500,15,haco_with_local,8020.000000,4409439.500000,375,42426,779
tsp/rd100.tsp,500,16,haco_with_local,8073.000000,4390576.500000,195,43143,2062
tsp/rd100.tsp,500,17,haco_with_local,8040.000000,4421323.500000,75,43136,683
tsp/rd100.tsp,500,18,haco_with_local,8083.000000,4440251.000000,255,43005,1107
tsp/rd100.tsp,500,19,haco_with_local,8039.000000,4418481.000000,115,42649,1328
tsp/rd100.tsp,500,20,haco_with_local,7992.000000,4416531.500000,0,43322,1370
tsp/rd100.tsp,800,1,haco_with_local,8054.000000,7126577.000000,405,70624,2015
tsp/rd100.tsp,800,2,haco_with_local,8084.000000,7123253.500000,0,69853,2335
tsp/rd100.tsp,800,3,haco_with_local,8006.000000,7092766.000000,665,69260,1519
tsp/rd100.tsp,800,4,haco_with_local,8041.000000,7043346.000000,765,69167,2163
tsp/rd100.tsp,800,5,haco_with_local,8059.000000,7072334.000000,40,68431,2535
tsp/rd100.tsp,800,6,haco_with_local,8029.000000,7120915.000000,165,68733,2641
tsp/rd100.tsp,800,7,haco_with_local,8029.000000,7165103.000000,0,66348,666
tsp/rd100.tsp,800,8,haco_with_local,8032.000000,7220170.500000,0,66617,2453
tsp/rd100.tsp,800,9,haco_with_local,8040.000000,7132049.500000,160,64814,1925
tsp/rd100.tsp,800,10,haco_with_local,8035.000000,7178708.000000,240,66659,1184
tsp/rd100.tsp,800,11,haco_with_local,7998.000000,7084927.500000,160,66770,1275
tsp/rd100.tsp,800,12,haco_with_local,8016.000000,7097144.000000,0,65567,2152
tsp/rd100.tsp,800,13,haco_with_local,8060.000000,7047392.500000,195,64507,1273
tsp/rd100.tsp,800,14,haco_with_local,7964.000000,7081152.000000,140,64070,1170
tsp/rd100.tsp,800,15,haco_with_local,8071.000000,7055813.000000,50,64318,1948
tsp/rd100.tsp,800,16,haco_with_local,8089.000000,7018874.500000,520,64553,1297
tsp/rd100.tsp,800,17,haco_with_local,8016.000000,7136740.500000,145,64816,1486
tsp/rd100.tsp,800,18,haco_with_local,8026.000000,7294611.500000,30,68252,2072
tsp/rd100.tsp,800,19,haco_with_local,7978.000000,7076746.000000,715,66164,1980
tsp/rd100.tsp,800,20,haco_with_local,8043.000000,7021354.000000,765,65951,1618
tsp/rd100.tsp,1000,1,aco,8490.000000,8942921.000000,891,66331,1416
tsp/rd100.tsp,1000,2,aco,8538.000000,9023108.000000,42,65478,1898
tsp/rd100.tsp,1000,3,aco,8537.000000,8870250.000000,36,64589,697
tsp/rd100.tsp,1000,4,aco,8553.000000,8940061.000000,426,64919,2070
tsp/rd100.tsp,1000,5,aco,8503.000000,8887817.500000,871,64531,858
tsp/rd100.tsp,1000,6,aco,8505.000000,9027212.000000,271,64528,2051
tsp/rd100.tsp,1000,7,aco,8601.000000,8979392.000000,267,65498,2059
tsp/rd100.tsp,1000,8,aco,8591.000000,8982683.000000,11,65665,1214
tsp/rd100.tsp,1000,9,aco,8471.000000,8996700.000000,17,65290,1067
tsp/rd100.tsp,1000,10,aco,8548.000000,9001353.500000,727,65577,689
tsp/rd100.tsp,1000,11,aco,8577.000000,8959839.500000,3,65705,1709
tsp/rd100.tsp,1000,12,aco,8493.000000,8870967.000000,218,64334,1475
tsp/rd100.tsp,1000,13,aco,8557.000000,8961809.500000,901,64461,1685
tsp/rd100.tsp,1000,14,aco,8498.000000,8974410.000000,16,64484,1479
tsp/rd100.tsp,1000,15,aco,8492.000000,8970634.000000,359,64368,1991
tsp/rd100.tsp,1000,16,aco,8369.000000,8950305.000000,97,64367,1917
tsp/rd100.tsp,1000,17,aco,8504.000000,8955749.500000,528,65898,873
tsp/rd100.tsp,1000,18,aco,8536.000000,8893811.500000,24,66022,2118
tsp/rd100.tsp,1000,19,aco,8559.000000,8926346.000000,44,65813,1944
tsp/rd100.tsp,1000,20,aco,8489.000000,8957941.500000,34,66123,2181
tsp/rd100.tsp,500,1,aco,8522.000000,4455440.000000,328,32928,1085
tsp/rd100.tsp,500,2,aco,8494.000000,4442750.000000,55,32760,1013
tsp/rd100.tsp,500,3,aco,8461.000000,4433493.000000,25,32417,1148
tsp/rd100.tsp,500,4,aco,8410.000000,4449627.500000,133,32178,839
tsp/rd100.tsp,500,5,aco,8476.000000,4430743.500000,15,32327,2260
tsp/rd100.tsp,500,6,aco,8536.000000,4500215.500000,92,32380,1412
tsp/rd100.tsp,500,7,aco,8550.000000,4459452.000000,14,32405,1011
tsp/rd100.tsp,500,8,aco,8577.000000,4477873.000000,22,32335,1167
tsp/rd100.tsp,500,9,aco,8460.000000,4432779.000000,23,32328,1398
tsp/rd100.tsp,500,10,aco,8566.000000,4423626.000000,16,32418,915
tsp/rd100.tsp,500,11,aco,8524.000000,4476713.000000,14,32428,1806
tsp/rd100.tsp,500,12,aco,8547.000000,4457877.500000,126,32646,2024
tsp/rd100.tsp,500,13,aco,8553.000000,4450631.000000,264,33083,2080
tsp/rd100.tsp,500,14,aco,8577.000000,4447955.500000,19,33079,1916
tsp/rd100.tsp,500,15,aco,8369.000000,4478743.500000,35,33082,2329
tsp/rd100.tsp,500,16,aco,8506.000000,4471655.500000,134,33351,1702
tsp/rd100.tsp,500,17,aco,8532.000000,4441076.000000,63,33291,1973
tsp/rd100.tsp,500,18,aco,8504.000000,4485247.500000,352,33095,2252
tsp/rd100.tsp,500,19,aco,8532.000000,4483000.500000,31,33284,1177
tsp/rd100.tsp,500,20,aco,8628.000000,4509446.000000,40,33150,2312
tsp/rd100.tsp,800,1,aco,8559.000000,7150820.000000,15,53070,2192
tsp/rd100.tsp,800,2,aco,8552.000000,7174441.500000,50,52629,1797
tsp/rd100.tsp,800,3,aco,8455.000000,7172787.000000,489,52177,954
tsp/rd100.tsp,800,4,aco,8441.000000,7091508.000000,10,52061,1754
tsp/rd100.tsp,800,5,aco,8493.000000,7169751.500000,111,52116,2370
tsp/rd100.tsp,800,6,aco,8588.000000,7111006.500000,185,51896,947
tsp/rd100.tsp,800,7,aco,8460.000000,7137733.500000,552,51755,2470
tsp/rd100.tsp,800,8,aco,8504.000000,7095466.000000,70,52585,1256
tsp/rd100.tsp,800,9,aco,8519.000000,7112586.000000,297,53097,1323
tsp/rd100.tsp,800,10,aco,8493.000000,7136552.000000,473,52693,1652
tsp/rd100.tsp,800,11,aco,8660.000000,7195749.500000,432,52729,841
tsp/rd100.tsp,800,12,aco,8493.000000,7132650.500000,90,52532,1164
tsp/rd100.tsp,800,13,aco,8568.000000,7182137.000000,733,52750,2339
tsp/rd100.tsp,800,14,aco,8544.000000,7156701.500000,569,52305,989
tsp/rd100.tsp,800,15,aco,8600.000000,7182116.500000,117,51873,1083
tsp/rd100.tsp,800,16,aco,8290.000000,7163330.000000,13,51729,1034
tsp/rd100.tsp,800,17,aco,8525.000000,7104812.500000,8,51724,1180
tsp/rd100.tsp,800,18,aco,8457.000000,7124039.500000,13,51511,2177
tsp/rd100.tsp,800,19,aco,8538.000000,7145364.000000,16,53097,1650
tsp/rd100.tsp,800,20,aco,8509.000000,7131444.500000,168,52819,1571
tsp/tsp225.tsp,1000,1,haco_no_local,4336.000000,4617127.000000,33,906722,8010
tsp/tsp225.tsp,1000,2,haco_no_local,4267.000000,4411895.500000,23,891681,8312
tsp/tsp225.tsp,1000,3,haco_no_local,4262.000000,4440666.000000,387,855007,5072
tsp/tsp225.tsp,1000,4,haco_no_local,4352.000000,4614500.000000,47,836219,7116
tsp/tsp225.tsp,1000,5,haco_no_local,4342.000000,4642440.000000,21,837826,8949
tsp/tsp225.tsp,1000,6,haco_no_local,4255.000000,4498921.000000,96,828219,5328
tsp/tsp225.tsp,1000,7,haco_no_local,4325.000000,4590861.500000,23,814589,5006
tsp/tsp225.tsp,1000,8,haco_no_local,4286.000000,4694440.000000,57,835139,8151
tsp/tsp225.tsp,1000,9,haco_no_local,4249.000000,4514794.000000,39,823251,5073
tsp/tsp225.tsp,1000,10,haco_no_local,4330.000000,4639412.000000,143,820116,5232
tsp/tsp225.tsp,1000,11,haco_no_local,4282.000000,4695969.500000,44,815173,8360
tsp/tsp225.tsp,1000,12,haco_no_local,4320.000000,4495407.000000,191,763895,5521
tsp/tsp225.tsp,1000,13,haco_no_local,4305.000000,4526693.500000,27,774293,5594
tsp/tsp225.tsp,1000,14,haco_no_local,4297.000000,4679134.500000,23,775718,6556
tsp/tsp225.tsp,1000,15,haco_no_local,4298.000000,4452885.500000,207,787639,8126
tsp/tsp225.tsp,1000,16,haco_no_local,4325.000000,4552473.500000,109,778442,8950
tsp/tsp225.tsp,1000,17,haco_no_local,4270.000000,4564934.000000,217,715050,5849
tsp/tsp225.tsp,1000,18,haco_no_local,4297.000000,4499390.500000,40,702208,6277
tsp/tsp225.tsp,1000,19,haco_no_local,4319.000000,4560020.500000,837,690066,3538
tsp/tsp225.tsp,1000,20,haco_no_local,4359.000000,4652176.000000,16,686830,6837
tsp/tsp225.tsp,1000,1,haco_with_local,4019.000000,4532819.000000,210,1173854,6336
tsp/tsp225.tsp,1000,2,haco_with_local,3994.000000,4475841.000000,340,1042123,6506
tsp/tsp225.tsp,1000,3,haco_with_local,4016.000000,4559061.500000,45,1103328,4216
tsp/tsp225.tsp,1000,4,haco_with_local,4012.000000,4458234.500000,45,1053562,2745
tsp/tsp225.tsp,1000,5,haco_with_local,4011.000000,4606850.000000,205,1193404,7208
tsp/tsp225.tsp,1000,6,haco_with_local,3991.000000,4409598.000000,530,1019594,4356
tsp/tsp225.tsp,1000,7,haco_with_local,3993.000000,4422853.000000,165,1076933,5101
tsp/tsp225.tsp,1000,8,haco_with_local,3976.000000,4415710.500000,875,1050016,7058
tsp/tsp225.tsp,1000,9,haco_with_local,3985.000000,4337040.000000,65,1011015,5197
tsp/tsp225.tsp,1000,10,haco_with_local,3975.000000,4429067.000000,850,1093202,8342
tsp/tsp225.tsp,1000,11,haco_with_local,3987.000000,4480264.000000,700,1050799,8317
tsp/tsp225.tsp,1000,12,haco_with_local,3996.000000,4534963.000000,480,1099662,5605
tsp/tsp225.tsp,1000,13,haco_with_local,3968.000000,4459098.000000,695,1059509,5016
tsp/tsp225.tsp,1000,14,haco_with_local,3994.000000,4471057.500000,190,1076862,7570
tsp/tsp225.tsp,1000,15,haco_with_local,3983.000000,4465402.500000,215,1003946,3372
tsp/tsp225.tsp,1000,16,haco_with_local,3993.000000,4277684.500000,210,891571,6823
tsp/tsp225.tsp,1000,17,haco_with_local,4001.000000,4461519.500000,65,960822,7939
tsp/tsp225.tsp,1000,18,haco_with_local,3979.000000,4374350.000000,290,957734,5886
tsp/tsp225.tsp,1000,19,haco_with_local,3992.000000,4396656.500000,755,943095,7288
tsp/tsp225.tsp,1000,20,haco_with_local,4017.000000,4496430.000000,200,960967,4401
tsp/tsp225.tsp,1000,1,aco,4252.000000,4450946.000000,423,565604,8185
tsp/tsp225.tsp,1000,2,aco,4247.000000,4450732.500000,625,569179,8874
tsp/tsp225.tsp,1000,3,aco,4229.000000,4448794.500000,216,571109,5146
tsp/tsp225.tsp,1000,4,aco,4284.000000,4443125.000000,97,570320,7532
tsp/tsp225.tsp,1000,5,aco,4260.000000,4457502.000000,83,569732,11132
tsp/tsp225.tsp,1000,6,aco,4279.000000,4472724.500000,182,570988,5025
tsp/tsp225.tsp,1000,7,aco,4256.000000,4455190.500000,254,572933,10790
tsp/tsp225.tsp,1000,8,aco,4270.000000,4476066.000000,160,569811,10836
tsp/tsp225.tsp,1000,9,aco,4263.000000,4479495.000000,314,571990,5188
tsp/tsp225.tsp,1000,10,aco,4275.000000,4462937.500000,638,589493,8524
tsp/tsp225.tsp,1000,11,aco,4243.000000,4466945.500000,406,649059,3987
tsp/tsp225.tsp,1000,12,aco,4223.000000,4459191.500000,199,658587,9760
tsp/tsp225.tsp,1000,13,aco,4278.000000,4458272.500000,399,640438,5008
tsp/tsp225.tsp,1000,14,aco,4257.000000,4457804.500000,147,637428,7775
tsp/tsp225.tsp,1000,15,aco,4277.000000,4471906.000000,215,643165,5439
tsp/tsp225.tsp,1000,16,aco,4280.000000,4451865.000000,327,655223,6274
tsp/tsp225.tsp,1000,17,aco,4249.000000,4444702.000000,115,639087,6425
tsp/tsp225.tsp,1000,18,aco,4275.000000,4451874.500000,86,645537,6422
tsp/tsp225.tsp,1000,19,aco,4275.000000,4436508.500000,843,646015,6938
tsp/tsp225.tsp,1000,20,aco,4220.000000,4450875.500000,804,641128,4458
